Date,Quantity,UnitPrice,ShippingAddress,ItemsInCart,TotalPrice,Feature_CartDensity,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_SAVE10,CouponCode_WINTER15
2025-03-19,1.0,600.54,596 Main St,4.0,600.54,4.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2024-04-18,5.0,186.28,258 Main St,8.0,931.4,1.6,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2024-04-04,4.0,214.54,231 Main St,7.0,858.16,1.75,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-02-02,1.0,210.7,572 Main St,2.0,210.7,2.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
2023-12-07,2.0,133.55,322 Main St,7.0,267.1,3.5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2023-02-08,1.0,590.87,689 Main St,6.0,590.87,6.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2025-03-15,2.0,363.91,927 Main St,2.0,727.82,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2023-07-05,5.0,429.45,597 Main St,5.0,2147.25,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2024-08-31,3.0,223.7,725 Main St,3.0,671.1,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-03-08,2.0,488.87,505 Main St,4.0,977.74,2.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2023-08-11,1.0,645.46,151 Main St,5.0,645.46,5.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2023-07-21,1.0,46.66,429 Main St,6.0,46.66,6.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-06-08,1.0,249.57,899 Main St,3.0,249.57,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2024-04-22,3.0,619.21,801 Main St,6.0,1857.63,2.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-24,4.0,217.13,719 Main St,8.0,868.52,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2023-08-27,5.0,221.51,723 Main St,5.0,1107.55,1.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2024-06-11,4.0,340.3,926 Main St,8.0,1361.2,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2025-01-23,1.0,625.0,358 Main St,5.0,625.0,5.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
2025-06-07,5.0,433.26,895 Main St,9.0,2166.3,1.8,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False
2023-06-18,2.0,674.9,146 Main St,4.0,1349.8,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
2025-02-06,3.0,253.98,636 Main St,3.0,761.94,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-21,3.0,356.84,172 Main St,5.0,1070.52,1.6666666666666667,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
2023-09-05,4.0,413.71,478 Main St,9.0,1654.84,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2023-03-04,3.0,147.39,609 Main St,3.0,442.17,1.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2024-04-16,4.0,229.1,729 Main St,8.0,916.4,2.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2025-03-18,1.0,121.96,999 Main St,3.0,121.96,3.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2024-10-08,2.0,408.32,597 Main St,3.0,816.64,1.5,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
2023-08-29,5.0,187.97,706 Main St,9.0,939.85,1.8,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
2024-12-05,3.0,358.48,513 Main St,7.0,1075.44,2.3333333333333335,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
2025-01-03,3.0,193.58,185 Main St,7.0,580.74,2.3333333333333335,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2023-06-20,1.0,265.38,367 Main St,6.0,265.38,6.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-04-20,1.0,634.4,317 Main St,6.0,634.4,6.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-08-21,4.0,305.72,673 Main St,5.0,1222.88,1.25,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
2023-08-10,1.0,303.6,432 Main St,5.0,303.6,5.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2025-04-15,4.0,496.0,811 Main St,8.0,1984.0,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2024-05-20,4.0,321.51,908 Main St,9.0,1286.04,2.25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2023-04-28,3.0,112.46,882 Main St,6.0,337.38,2.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
2025-05-02,5.0,61.97,457 Main St,6.0,309.85,1.2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-07-18,2.0,373.17,497 Main St,6.0,746.34,3.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
2024-02-23,5.0,639.37,552 Main St,6.0,3196.85,1.2,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
2023-05-04,4.0,693.36,931 Main St,8.0,2773.44,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
2024-09-11,4.0,692.91,673 Main St,9.0,2771.64,2.25,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
2023-09-23,4.0,91.46,507 Main St,9.0,365.84,2.25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2024-03-13,3.0,273.96,692 Main St,8.0,821.88,2.6666666666666665,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
2025-06-27,3.0,588.05,242 Main St,8.0,1764.15,2.6666666666666665,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
2023-11-02,2.0,365.17,353 Main St,4.0,730.34,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2023-05-17,4.0,385.92,579 Main St,8.0,1543.68,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-03-28,1.0,562.61,762 Main St,3.0,562.61,3.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True
2023-12-16,4.0,61.91,948 Main St,6.0,247.64,1.5,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2023-11-05,4.0,41.9,327 Main St,9.0,167.6,2.25,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
2023-05-19,4.0,444.44,610 Main St,8.0,1777.76,2.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2024-08-24,3.0,311.33,146 Main St,3.0,933.99,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-11-26,4.0,236.41,337 Main St,7.0,945.64,1.75,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
2023-02-20,1.0,65.45,815 Main St,2.0,65.45,2.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2023-01-01,1.0,318.81,562 Main St,3.0,318.81,3.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2024-03-14,3.0,583.72,783 Main St,5.0,1751.16,1.6666666666666667,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
2024-12-13,4.0,384.32,770 Main St,6.0,1537.28,1.5,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
2024-12-11,3.0,538.74,456 Main St,6.0,1616.22,2.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2023-07-12,1.0,17.24,255 Main St,2.0,17.24,2.0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
2023-05-16,5.0,615.67,407 Main St,6.0,3078.35,1.2,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2023-05-09,2.0,219.1,134 Main St,4.0,438.2,2.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
2025-05-09,2.0,144.66,506 Main St,7.0,289.32,3.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2023-02-16,2.0,317.77,838 Main St,4.0,635.54,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2025-04-20,1.0,223.3,306 Main St,1.0,223.3,1.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
2024-08-30,2.0,342.11,164 Main St,2.0,684.22,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
2023-07-20,2.0,220.9,785 Main St,4.0,441.8,2.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2023-07-02,1.0,670.54,471 Main St,6.0,670.54,6.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-02-07,1.0,546.19,245 Main St,5.0,546.19,5.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2023-04-05,3.0,42.95,318 Main St,8.0,128.85,2.6666666666666665,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2025-05-15,4.0,14.69,814 Main St,9.0,58.76,2.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-09-20,4.0,668.36,821 Main St,5.0,2673.44,1.25,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2024-03-23,4.0,413.74,743 Main St,7.0,1654.96,1.75,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2023-12-26,3.0,263.19,770 Main St,5.0,789.57,1.6666666666666667,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
2024-05-13,1.0,263.96,806 Main St,2.0,263.96,2.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
2025-06-30,5.0,75.81,463 Main St,10.0,379.05,2.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
2024-04-23,1.0,406.22,712 Main St,5.0,406.22,5.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2024-02-26,2.0,103.41,294 Main St,2.0,206.82,1.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2023-06-11,4.0,435.12,636 Main St,9.0,1740.48,2.25,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
2023-05-17,2.0,407.79,153 Main St,3.0,815.58,1.5,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2025-05-28,5.0,173.65,460 Main St,9.0,868.25,1.8,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
2023-01-10,4.0,249.07,642 Main St,5.0,996.28,1.25,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
2023-03-25,4.0,434.85,250 Main St,4.0,1739.4,1.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
2024-08-03,1.0,436.77,977 Main St,5.0,436.77,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2023-12-22,1.0,572.13,150 Main St,4.0,572.13,4.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
